@relation page

@attribute class {none,title,pages,authors,veditor,vtitle}
@attribute fontsize numeric
@attribute weight numeric
@attribute style numeric
@attribute replaced numeric
@attribute nlines numeric
@attribute depth numeric
@attribute tlength numeric
@attribute pdigits numeric
@attribute plower numeric
@attribute pupper numeric
@attribute pspaces numeric
@attribute ppunct numeric
@attribute relx numeric
@attribute rely numeric

@data
authors,0.967069,0,1,0,1,0,45,0,0.711111,0.133333,0.111111,0.044444,0.084211,0.603896
none,0.967069,0,0.525641,0,2,1,234,0,0.752137,0.102564,0.111111,0.025641,0.271698,0.642384
title,0.967069,0,0,0,1,0,111,0,0.792793,0.081081,0.117117,0,0.169811,0.62987
authors,0.967069,0,1,0,1,0,123,0,0.715447,0.121951,0.105691,0.04878,0.271698,0.649351
none,0.967069,0,0.544118,0,2,1,136,0,0.720588,0.125,0.125,0.029412,0.113744,0.688742
title,0.967069,0,0,0,1,0,62,0,0.758065,0.112903,0.129032,0,0.097561,0.675325
authors,0.967069,0,1,0,1,0,74,0,0.689189,0.135135,0.121622,0.054054,0.113744,0.694805
none,0.967069,0,0.268908,0,2,1,119,0,0.747899,0.12605,0.109244,0.008403,0.129496,0.735099
title,0.967069,0,0,0,1,0,87,0,0.747126,0.126437,0.114943,0,0.129496,0.720779
authors,0.967069,0,1,0,1,0,32,0,0.75,0.125,0.09375,0.03125,0.076433,0.74026
none,0.967069,0,0.219512,0,2,1,82,0,0.804878,0.097561,0.085366,0,0.096386,0.781457
title,0.967069,0,0,0,1,0,64,0,0.828125,0.078125,0.09375,0,0.096386,0.766234
authors,0.967069,0,1,0,1,0,18,0,0.722222,0.166667,0.055556,0,0.068246,0.785714
none,0.967069,0,0.235294,0,2,1,68,0,0.779412,0.117647,0.102941,0,0.087167,0.827815
title,0.967069,0,0,0,1,0,52,0,0.769231,0.115385,0.115385,0,0.087167,0.811688
authors,0.967069,0,1,0,1,0,16,0,0.8125,0.125,0.0625,0,0.067861,0.831169
none,0.967069,0,0.28866,0,2,1,97,0.010309,0.701031,0.134021,0.134021,0.020619,0.108434,0.874172
title,0.967069,0,0,0,1,0,69,0.014493,0.695652,0.130435,0.144928,0.014493,0.108434,0.857143
authors,0.967069,0,1,0,1,0,28,0,0.714286,0.142857,0.107143,0.035714,0.073171,0.876623
none,0.967069,0,0,0,1,1,123,0,0.764228,0.03252,0.154472,0.03252,0.092219,0.911874
none,0.967069,0,0,0,1,0,63,0,0.793651,0.015873,0.174603,0,0.042895,0.911874
none,0.967069,0,0,0,1,0,3,0,0,1,0,0,0.412425,0.911874
none,0.967069,0,0,0,1,0,57,0,0.77193,0,0.140351,0.070175,0.618644,0.911874
none,0.967069,0,0,0,1,1,71,0,0.84507,0.014085,0.140845,0,0.047059,0.947124
none,0.967069,0,0,0,1,0,15,0,0.733333,0.066667,0.2,0,0.02952,0.947124
none,0.967069,0,0,0,1,0,17,0,0.941176,0,0.058824,0,0.133843,0.947124
none,0.967069,0,0,0,1,0,39,0,0.846154,0,0.153846,0,0.30621,0.947124
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.96621
none,0.846186,0,0,0,2,1,78,0.153846,0.525641,0.128205,0.089744,0.038462,0.035126,1
none,0.846186,0,0,0,1,0,41,0.146341,0.609756,0.073171,0.097561,0.02439,0.035126,0.982407
none,0.846186,0,0,0,1,0,37,0.162162,0.432432,0.189189,0.081081,0.054054,0.034595,1
none,1,0.246353,0.238433,0,49,2,2418,0.040116,0.671629,0.116212,0.119934,0.026055,?,?
none,1.158878,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.009511
none,1.158878,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.009511
none,1.158878,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.009511
none,0.975897,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.0271
none,0.792917,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.052738
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.078366
none,1.951795,1,0,0,1,0,8,0.5,0,0.375,0,0,0.031159,0.097394
vtitle,1.951795,1,0,0,1,0,31,0.129032,0.645161,0.096774,0.129032,0,0.047267,0.125514
none,1.158878,1,0,0,1,0,103,0.038835,0.68932,0.097087,0.145631,0.009709,0.188235,0.180027
none,0.975897,1,0,0,1,1,66,0.075758,0.651515,0.121212,0.121212,0.015152,0.049689,0.208672
none,0.975897,1,0,0,1,0,20,0,0.8,0,0.15,0,0.030651,0.208672
none,0.975897,1,0,0,1,0,46,0.108696,0.586957,0.173913,0.108696,0.021739,0.227273,0.208672
none,1.158878,1,0,0,1,0,32,0.1875,0.4375,0.09375,0.15625,0.125,0.035204,0.235054
none,0.975897,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.262195
none,1.158878,1,0,0,4,1,69,0,0.594203,0.130435,0.115942,0,0.031621,0.317073
veditor,1.158878,1,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.030246,0.300272
none,1.158878,1,0,0,1,0,2,0,0,0,0.5,0,0.140678,0.300272
veditor,1.158878,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.030622,0.317935
none,1.158878,1,0,0,1,0,3,0,0,0,0.333333,0,0.1526,0.317935
veditor,1.158878,1,0,0,1,0,14,0,0.642857,0.214286,0.071429,0,0.030593,0.335598
none,1.158878,1,0,0,1,0,4,0,0,0,0.25,0,0.152659,0.335598
veditor,1.158878,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030622,0.353261
none,1.158878,1,0,0,1,0,5,0,0,0,0.2,0,0.154443,0.353261
none,0.975897,0,0,0,4,1,250,0,0.632,0.14,0.132,0.044,0.051447,0.397028
none,0.975897,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.380081
none,0.975897,0,0,0,1,0,29,0,0.758621,0.137931,0.103448,0,0.042857,0.380081
none,0.975897,0,0,0,1,0,49,0,0.612245,0.163265,0.122449,0.081633,0.300948,0.380081
none,0.975897,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.394309
none,0.975897,0,0,0,1,0,6,0,0.833333,0.166667,0,0,0.041958,0.394309
none,0.975897,0,0,0,1,0,36,0,0.694444,0.111111,0.111111,0.027778,0.102894,0.394309
none,0.975897,0,0,0,1,0,4,0,0,0,0.25,0,0.02735,0.408537
none,0.975897,0,0,0,1,0,13,0,0.615385,0.230769,0.153846,0,0.049724,0.408537
none,0.975897,0,0,0,1,0,42,0,0.642857,0.142857,0.142857,0.071429,0.175824,0.408537
none,0.975897,0,0,0,1,0,5,0,0,0,0.2,0,0.027491,0.422764
none,0.975897,0,0,0,1,0,22,0,0.772727,0.136364,0.090909,0,0.058997,0.422764
none,0.975897,0,0,0,1,0,39,0,0.615385,0.153846,0.153846,0.076923,0.25655,0.422764
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.431346
none,1.463846,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.453306
none,0.975897,0,0,0,1,1,7,0,0.857143,0.142857,0,0,0.063325,0.48374
none,0.975897,0,0,0,1,0,7,0,0.857143,0.142857,0,0,0.063325,0.48374
none,1.158878,1,0,0,1,0,46,0,0.76087,0.108696,0.108696,0.021739,0.092784,0.509511
none,0.975897,0,0.271186,0,2,1,177,0,0.774011,0.096045,0.112994,0.016949,0.243243,0.543643
title,0.975897,0,0,0,1,0,129,0,0.790698,0.085271,0.116279,0.007752,0.243243,0.535908
authors,0.975897,0,1,0,1,0,48,0,0.729167,0.125,0.104167,0.041667,0.086957,0.550136
pages,0.792917,0,0,0,1,0,4,0.75,0,0,0,0,0.996572,0.550372
none,0.975897,0,0.610778,0,2,1,167,0,0.682635,0.137725,0.125749,0.035928,0.158242,0.57732
title,0.975897,0,0,0,1,0,65,0,0.753846,0.107692,0.107692,0,0.103152,0.569106
authors,0.975897,0,1,0,1,0,102,0,0.637255,0.156863,0.137255,0.058824,0.158242,0.583333
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.583502
none,0.975897,0,0.622807,0,2,1,114,0,0.675439,0.157895,0.105263,0.035088,0.113386,0.610997
title,0.975897,0,0,0,1,0,43,0,0.674419,0.186047,0.116279,0.023256,0.082474,0.602304
authors,0.975897,0,1,0,1,0,71,0,0.676056,0.140845,0.098592,0.042254,0.113386,0.616531
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.616633
none,1.158878,1,0,0,1,0,43,0,0.72093,0.139535,0.116279,0.023256,0.09,0.642663
none,0.975897,0,0.369565,0,2,1,92,0,0.771739,0.108696,0.108696,0.01087,0.092664,0.678351
title,0.975897,0,0,0,1,0,58,0,0.775862,0.103448,0.12069,0,0.092664,0.668699
authors,0.975897,0,1,0,1,0,34,0,0.764706,0.117647,0.088235,0.029412,0.077419,0.682927
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.682894
none,0.975897,0,0.348837,0,2,1,129,0,0.713178,0.131783,0.116279,0.031008,0.129496,0.712027
title,0.975897,0,0,0,1,0,84,0,0.75,0.119048,0.107143,0.011905,0.129496,0.701897
authors,0.975897,0,1,0,1,0,45,0,0.644444,0.155556,0.133333,0.066667,0.085919,0.716125
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.716024
none,0.975897,0,0.695035,0,2,1,141,0,0.673759,0.148936,0.134752,0.028369,0.155844,0.745704
title,0.975897,0,0,0,1,0,43,0,0.651163,0.162791,0.162791,0,0.083818,0.735095
authors,0.975897,0,1,0,1,0,98,0,0.683673,0.142857,0.122449,0.040816,0.155844,0.749322
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.749155
none,0.975897,0,0.408333,0,2,1,120,0,0.766667,0.1,0.108333,0.016667,0.106352,0.779381
title,0.975897,0,0,0,1,0,71,0,0.788732,0.084507,0.112676,0,0.106352,0.768293
authors,0.975897,0,1,0,1,0,49,0,0.734694,0.122449,0.102041,0.040816,0.085511,0.78252
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.782285
none,1.158878,1,0,0,1,0,35,0,0.685714,0.171429,0.114286,0.028571,0.081448,0.809103
none,0.975897,0,0.57931,0,2,1,145,0,0.717241,0.124138,0.124138,0.034483,0.117264,0.846735
title,0.975897,0,0,0,1,0,61,0,0.786885,0.098361,0.114754,0,0.096,0.834688
authors,0.975897,0,1,0,1,0,84,0,0.666667,0.142857,0.130952,0.059524,0.117264,0.848916
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.848546
none,0.975897,0,0.32,0,2,1,75,0,0.746667,0.12,0.12,0.013333,0.085816,0.880412
title,0.975897,0,0,0,1,0,51,0,0.784314,0.098039,0.117647,0,0.085816,0.867886
authors,0.975897,0,1,0,1,0,24,0,0.666667,0.166667,0.125,0.041667,0.072654,0.882114
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.881677
none,0.975897,0,0.186813,0,2,1,91,0,0.67033,0.164835,0.153846,0.010989,0.109422,0.914089
title,0.975897,0,0,0,1,0,74,0,0.662162,0.162162,0.162162,0.013514,0.109422,0.901084
authors,0.975897,0,1,0,1,0,17,0,0.705882,0.176471,0.117647,0,0.067733,0.915312
pages,0.792917,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.914807
none,0,0,0,0,1,0,0,0,0,0,0,0,0.216216,0.922974
none,0.975897,1,0,0,2,1,102,0.078431,0.676471,0.078431,0.127451,0.019608,0.042384,0.960825
none,0.975897,1,0,0,1,0,13,0,0.769231,0.076923,0.153846,0,0.029575,0.947154
none,0.975897,1,0,0,1,0,20,0.2,0.55,0.15,0.05,0,0.140594,0.947154
none,0.975897,1,0,0,1,0,20,0,0.75,0,0.2,0.05,0.309456,0.947154
none,0.975897,1,0,0,1,0,13,0,0.769231,0.076923,0.153846,0,0.029575,0.961382
none,0.975897,1,0,0,1,0,6,0,1,0,0,0,0.124017,0.961382
none,0.975897,1,0,0,1,0,30,0.133333,0.566667,0.1,0.133333,0.033333,0.199157,0.961382
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.975218
none,0.85391,0,0,0,2,1,77,0.155844,0.493506,0.142857,0.090909,0.038961,0.035011,1
none,0.85391,0,0,0,1,0,40,0.15,0.55,0.1,0.1,0.025,0.035011,0.987145
none,0.85391,0,0,0,1,0,37,0.162162,0.432432,0.189189,0.081081,0.054054,0.034595,1
none,1,0.146795,0.36113,0,53,3,2917,0.017484,0.709633,0.112444,0.120672,0.026397,?,?
none,1.158264,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.009259
none,1.158264,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.009259
none,1.158264,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.009259
none,0.97538,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.026385
none,0.792496,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.05135
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.076321
none,1.95076,1,0,0,1,0,20,0.2,0.6,0.1,0.1,0,0.037123,0.094793
vtitle,1.95076,1,0,0,1,0,44,0,0.75,0.113636,0.136364,0,0.067368,0.122163
none,1.158264,1,0,0,1,0,115,0.043478,0.721739,0.086957,0.13913,0.008696,0.380952,0.175265
none,0.97538,1,0,0,1,1,66,0.075758,0.651515,0.121212,0.121212,0.015152,0.049689,0.203166
none,0.97538,1,0,0,1,0,20,0,0.8,0,0.15,0,0.030651,0.203166
none,0.97538,1,0,0,1,0,46,0.108696,0.586957,0.173913,0.108696,0.021739,0.227273,0.203166
none,1.158264,1,0,0,1,0,33,0.181818,0.454545,0.090909,0.151515,0.121212,0.035874,0.228836
none,0.97538,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.255277
none,1.158264,1,0,0,4,1,73,0,0.643836,0.123288,0.109589,0,0.032487,0.308229
veditor,1.158264,1,0,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.029879,0.292328
none,1.158264,1,0,0,1,0,2,0,0,0,0.5,0,0.129661,0.292328
veditor,1.158264,1,0,0,1,0,15,0,0.733333,0.133333,0.066667,0,0.03071,0.309524
none,1.158264,1,0,0,1,0,2,0,0,0,0.5,0,0.154237,0.309524
veditor,1.158264,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030651,0.32672
none,1.158264,1,0,0,1,0,3,0,0,0,0.333333,0,0.153453,0.32672
veditor,1.158264,1,0,0,1,0,20,0,0.75,0.15,0.05,0,0.031652,0.343915
none,1.158264,1,0,0,1,0,4,0,0,0,0.25,0,0.182676,0.343915
none,0.97538,0,0,0,3,1,87,0,0.643678,0.126437,0.126437,0.034483,0.033126,0.380597
none,0.97538,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.370053
none,0.97538,0,0,0,1,0,19,0,0.736842,0.157895,0.105263,0,0.039886,0.370053
none,0.97538,0,0,0,1,0,4,0,0,0.5,0.25,0.25,0.155766,0.370053
none,0.97538,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.383905
none,0.97538,0,0,0,1,0,20,0,0.85,0.1,0.05,0,0.045889,0.383905
none,0.97538,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.171986,0.383905
none,0.97538,0,0,0,1,0,4,0,0,0,0.25,0,0.02735,0.397757
none,0.97538,0,0,0,1,0,20,0,0.8,0.1,0.1,0,0.050895,0.397757
none,0.97538,0,0,0,1,0,7,0,0.571429,0.142857,0.142857,0.142857,0.161855,0.397757
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.406393
none,1.46307,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.427339
none,0.97538,0,0,0,1,1,71,0.056338,0.746479,0.056338,0.126761,0.014085,0.104499,0.457124
none,0.97538,0,0,0,1,0,20,0,0.8,0.05,0.15,0,0.068571,0.457124
none,0.97538,0,0,0,1,0,33,0.121212,0.727273,0.090909,0.060606,0,0.228145,0.457124
none,0.97538,0,0,0,1,0,18,0,0.722222,0,0.222222,0.055556,0.431336,0.457124
none,0.97538,0,0,0,1,1,7,0,0.857143,0.142857,0,0,0.063325,0.475594
none,0.97538,0,0,0,1,0,7,0,0.857143,0.142857,0,0,0.063325,0.475594
none,0.97538,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.030132,0.50066
none,0.97538,0,0.46875,0,2,1,96,0,0.697917,0.145833,0.125,0.03125,0.090113,0.53311
title,0.97538,0,0,0,1,0,51,0,0.686275,0.156863,0.137255,0.019608,0.090113,0.525726
authors,0.97538,0,1,0,1,0,45,0,0.711111,0.133333,0.111111,0.044444,0.085106,0.539578
none,0.97538,0,0.411215,0,2,1,107,0,0.71028,0.130841,0.130841,0.018692,0.099448,0.565886
title,0.97538,0,0,0,1,0,63,0,0.714286,0.126984,0.142857,0,0.099448,0.558047
authors,0.97538,0,1,0,1,0,44,0,0.704545,0.136364,0.113636,0.045455,0.083721,0.5719
none,0.97538,0,0.405063,0,2,1,79,0,0.721519,0.139241,0.113924,0.012658,0.085409,0.598662
title,0.97538,0,0,0,1,0,47,0,0.744681,0.12766,0.12766,0,0.085409,0.590369
authors,0.97538,0,1,0,1,0,32,0,0.6875,0.15625,0.09375,0.03125,0.07438,0.604222
none,0.97538,0,0.561983,0,3,2,242,0,0.702479,0.136364,0.123967,0.03719,0.313043,0.640434
title,0.97538,0,0,0,1,0,106,0,0.688679,0.150943,0.141509,0.018868,0.18,0.622691
none,0.97538,0,1,0,2,1,136,0,0.713235,0.125,0.110294,0.051471,0.313043,0.645485
authors,0.97538,0,1,0,1,0,129,0,0.705426,0.124031,0.116279,0.054264,0.313043,0.636544
authors,0.97538,0,1,0,1,0,7,0,0.857143,0.142857,0,0,0.064401,0.650396
none,0.97538,0,0.5625,0,3,2,288,0,0.746528,0.107639,0.114583,0.027778,0.289157,0.687924
title,0.97538,0,0,0,1,0,126,0,0.730159,0.111111,0.150794,0.007937,0.244898,0.668865
none,0.97538,0,1,0,2,1,162,0,0.759259,0.104938,0.08642,0.04321,0.289157,0.692308
authors,0.97538,0,1,0,1,0,126,0,0.753968,0.103175,0.087302,0.047619,0.289157,0.682718
authors,0.97538,0,1,0,1,0,36,0,0.777778,0.111111,0.083333,0.027778,0.077838,0.69657
none,0.97538,0,0.609091,0,2,1,220,0,0.704545,0.122727,0.122727,0.036364,0.325792,0.725084
title,0.97538,0,0,0,1,0,86,0,0.767442,0.093023,0.104651,0,0.124352,0.71504
authors,0.97538,0,1,0,1,0,134,0,0.664179,0.141791,0.134328,0.059701,0.325792,0.728892
none,0.97538,0,0.5,0,2,1,122,0,0.696721,0.139344,0.131148,0.032787,0.098361,0.75786
title,0.97538,0,0,0,1,0,61,0,0.688525,0.147541,0.147541,0.016393,0.098361,0.747361
authors,0.97538,0,1,0,1,0,61,0,0.704918,0.131148,0.114754,0.04918,0.095872,0.761214
none,0.97538,0,0.474359,0,2,1,156,0,0.782051,0.089744,0.102564,0.025641,0.1198,0.790635
title,0.97538,0,0,0,1,0,82,0,0.804878,0.073171,0.109756,0.012195,0.1198,0.779683
authors,0.97538,0,1,0,1,0,74,0,0.756757,0.108108,0.094595,0.040541,0.113208,0.793536
none,0.97538,0,0.347368,0,2,1,95,0,0.757895,0.115789,0.115789,0.010526,0.099448,0.823411
title,0.97538,0,0,0,1,0,62,0,0.758065,0.112903,0.129032,0,0.099448,0.812005
authors,0.97538,0,1,0,1,0,33,0,0.757576,0.121212,0.090909,0.030303,0.075869,0.825858
none,0.97538,0,0.495238,0,2,1,210,0,0.742857,0.104762,0.104762,0.028571,0.168224,0.856187
title,0.97538,0,0,0,1,0,106,0,0.764151,0.084906,0.122642,0.018868,0.165899,0.844327
authors,0.97538,0,1,0,1,0,104,0,0.721154,0.125,0.086538,0.038462,0.168224,0.858179
none,0.97538,0,0.492424,0,2,1,132,0,0.75,0.113636,0.113636,0.022727,0.102564,0.888963
title,0.97538,0,0,0,1,0,67,0,0.776119,0.104478,0.119403,0,0.102564,0.876649
authors,0.97538,0,1,0,1,0,65,0,0.723077,0.123077,0.107692,0.046154,0.09931,0.890501
none,0.97538,0,0.171717,0,2,1,99,0,0.757576,0.111111,0.121212,0.010101,0.124352,0.921739
title,0.97538,0,0,0,1,0,82,0,0.743902,0.109756,0.134146,0.012195,0.124352,0.908971
authors,0.97538,0,1,0,1,0,17,0,0.823529,0.117647,0.058824,0,0.068117,0.922823
none,0.97538,0,0.661972,0,3,2,213,0,0.685446,0.140845,0.140845,0.032864,0.342857,0.968114
title,0.97538,0,0,0,1,0,72,0,0.75,0.111111,0.138889,0,0.111283,0.941293
none,0.97538,0,1,0,2,1,141,0,0.652482,0.156028,0.141844,0.049645,0.342857,0.968562
authors,0.97538,0,1,0,1,0,129,0,0.658915,0.147287,0.139535,0.054264,0.342857,0.955145
authors,0.97538,0,1,0,1,0,12,0,0.583333,0.25,0.166667,0,0.065874,0.968997
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.975864
none,0.853458,0,0,0,2,1,78,0.153846,0.512821,0.128205,0.089744,0.038462,0.03482,1
none,0.853458,0,0,0,1,0,41,0.146341,0.585366,0.073171,0.097561,0.02439,0.03482,0.987484
none,0.853458,0,0,0,1,0,37,0.162162,0.432432,0.189189,0.081081,0.054054,0.034446,1
none,1,0.073731,0.403834,0,94,3,4752,0.021886,0.705177,0.116162,0.119949,0.02883,?,?
none,1.177147,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.005428
none,1.177147,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.005428
none,1.177147,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.005428
none,0.991282,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.015486
none,0.805416,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.030162
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.045
none,1.982563,1,0,0,2,1,24,0.166667,0.583333,0.166667,0.041667,0,0.035398,0.05626
none,1.982563,1,0,0,1,0,7,0.571429,0,0.285714,0,0,0.030246,0.055361
vtitle,1.982563,1,0,0,1,0,17,0,0.823529,0.117647,0.058824,0,0.035398,0.071345
none,1.177147,1,0,0,2,1,149,0.067114,0.677852,0.100671,0.114094,0,0.07064,0.103799
none,1.177147,1,0,0,1,0,68,0.014706,0.764706,0.073529,0.132353,0,0.05915,0.102753
none,1.177147,1,0,0,1,0,7,0.571429,0,0.285714,0,0,0.615315,0.102753
none,1.177147,1,0,0,1,0,1,0,0,0,0,0,0.645025,0.102753
none,1.177147,1,0,0,1,0,63,0.015873,0.777778,0.063492,0.126984,0,0.05298,0.112834
none,1.177147,1,0,0,1,0,9,0.444444,0,0.444444,0,0,0.567246,0.112834
none,1.177147,1,0,0,1,0,1,0,0,0,0,0,0.606239,0.112834
none,1.177147,1,0,0,1,0,35,0.142857,0.514286,0.085714,0.142857,0.114286,0.037209,0.128732
none,0.991282,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.144406
none,0.991282,0,0,0,1,1,50,0,0.7,0.14,0.1,0.06,0.084309,0.159117
none,0.991282,0,0,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.065874,0.159117
none,0.991282,0,0,0,1,0,37,0,0.675676,0.135135,0.108108,0.081081,0.179433,0.159117
none,0.991282,0,0,0,1,1,35,0,0.457143,0.314286,0.142857,0.057143,0.077253,0.169957
none,0.991282,0,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.066728,0.169957
none,0.991282,0,0,0,1,0,21,0,0.238095,0.428571,0.190476,0.095238,0.177033,0.169957
none,0.991282,0,0,0,1,1,47,0,0.744681,0.106383,0.106383,0.042553,0.08099,0.180798
none,0.991282,0,0,0,1,0,18,0,0.833333,0.111111,0.055556,0,0.067733,0.180798
none,0.991282,0,0,0,1,0,29,0,0.689655,0.103448,0.137931,0.068966,0.197446,0.180798
none,0.991282,0,0,0,1,1,54,0,0.777778,0.092593,0.092593,0.037037,0.090794,0.191638
none,0.991282,0,0,0,1,0,21,0,0.857143,0.095238,0.047619,0,0.069767,0.191638
none,0.991282,0,0,0,1,0,33,0,0.727273,0.090909,0.121212,0.060606,0.243442,0.191638
none,0.991282,0,0,0,1,1,23,0,0.347826,0.391304,0.173913,0.086957,0.071856,0.202478
none,0.991282,0,0,0,1,0,8,0,0.625,0.25,0.125,0,0.064114,0.202478
none,0.991282,0,0,0,1,0,15,0,0.2,0.466667,0.2,0.133333,0.131653,0.202478
none,0.991282,0,0,0,1,1,55,0,0.654545,0.163636,0.145455,0.036364,0.087167,0.213318
none,0.991282,0,0,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.064574,0.213318
none,0.991282,0,0,0,1,0,44,0,0.636364,0.159091,0.159091,0.045455,0.165006,0.213318
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.222308
none,1.486923,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.232712
none,1.177147,1,0,0,1,0,7,0,0.857143,0.142857,0,0,0.028546,0.25126
none,1.177147,1,0,0,1,0,16,0,0.875,0.0625,0.0625,0,0.031038,0.267158
none,0.991282,0,0.595041,0,2,1,121,0,0.785124,0.082645,0.099174,0.024793,0.11026,0.284934
title,0.991282,0,0,0,1,0,49,0,0.877551,0.020408,0.102041,0,0.084408,0.282617
authors,0.991282,0,1,0,1,0,72,0,0.722222,0.125,0.097222,0.041667,0.11026,0.290747
none,0.991282,0,0.478261,0,2,1,161,0,0.770186,0.074534,0.124224,0.024845,0.121827,0.304059
title,0.991282,0,0,0,1,0,84,0,0.845238,0.02381,0.119048,0,0.116883,0.301587
authors,0.991282,0,1,0,1,0,77,0,0.688312,0.12987,0.12987,0.051948,0.121827,0.309717
none,0.991282,0,0.598039,0,2,1,102,0,0.77451,0.088235,0.107843,0.029412,0.097297,0.323185
title,0.991282,0,0,0,1,0,41,0,0.878049,0.02439,0.097561,0,0.08154,0.320557
authors,0.991282,0,1,0,1,0,61,0,0.704918,0.131148,0.114754,0.04918,0.097297,0.328688
none,0.991282,0,0.348837,0,2,1,86,0,0.837209,0.05814,0.081395,0.011628,0.09172,0.342311
title,0.991282,0,0,0,1,0,56,0,0.892857,0.017857,0.071429,0,0.09172,0.339528
authors,0.991282,0,1,0,1,0,30,0,0.733333,0.133333,0.1,0.033333,0.075078,0.347658
none,0.991282,0,0.346667,0,2,1,150,0,0.826667,0.046667,0.113333,0.013333,0.145161,0.361436
title,0.991282,0,0,0,1,0,98,0,0.867347,0.010204,0.122449,0,0.145161,0.358498
authors,0.991282,0,1,0,1,0,52,0,0.75,0.115385,0.096154,0.038462,0.092072,0.366628
none,0.991282,0,0.488189,0,2,1,127,0,0.708661,0.141732,0.11811,0.023622,0.10084,0.380562
title,0.991282,0,0,0,1,0,65,0,0.707692,0.153846,0.123077,0,0.10084,0.377468
authors,0.991282,0,1,0,1,0,62,0,0.709677,0.129032,0.112903,0.048387,0.09863,0.385598
none,0.991282,0,0.592105,0,2,1,76,0,0.763158,0.092105,0.118421,0.026316,0.085006,0.399688
title,0.991282,0,0,0,1,0,31,0,0.83871,0.032258,0.129032,0,0.07362,0.396438
authors,0.991282,0,1,0,1,0,45,0,0.711111,0.133333,0.111111,0.044444,0.085006,0.404568
none,1.177147,1,0,0,1,0,11,0,0.545455,0.363636,0.090909,0,0.02974,0.419155
none,0.991282,0,0.75,0,3,2,240,0.016667,0.716667,0.1125,0.1125,0.0375,0.252632,0.441558
