Vol-45;;Knowledge Representation meets Databases 2001;;22-Oct-2001
Vol-44;;Workshop on Applications of Description Logics 2001;;31-Aug-2001
Vol-43;;Multimedia Data and Document Engineering 2001;;30-Jul-2001
Vol-42;;;;30-Jul-2001
Vol-41;;Conceptual Structures: Extracting and Representing Semantics;;30-Jul-2001
Vol-40;;Semantic Web Workshop 2001;;10-May-2001
Vol-39;;Design and Management of Data Warehouses 2001;;30-Jul-2001
Vol-38;;IJCAI'2001 Workshop on Ontology Learning;;25-Apr-2001
Vol-37;;Geschäftsprozessorientiertes Wissensmanagement - Von der Strategie zum Content;;7-Mar-2001
Vol-36;;Bildverarbeitung für die Medizin 2001: Algorithmen - Systeme - Anwendungen;;28-Mar-2001
Vol-35;;Inductive Logic Programming 2000;;2-Nov-2000
Vol-34;;Practical Aspects of Knowledge Management 2000;;13-Nov-2000
Vol-33;;Description Logics 2000;;18-Jul-2000
Vol-32;;Automated Reasoning Workshop 2000: Bridging the Gap between Theory and Practice;;22-Aug-2000
Vol-31;;ECAI'2000 Workshop on Ontology Learning;;26-Jun-2000
Vol-30;;Infrastructure for Dynamic Business-to-Business Service Outsourcing;;12-Jul-2000
Vol-29;;Knowledge Representation meets Databases 2000;;11-Jul-2000
Vol-28;;Design and Management of Data Warehouses;;31-May-2000
Vol-27;;Bildverarbeitung für die Medizin 2000: Algorithmen - Systeme - Anwendungen;;24-Mar-2000
Vol-26;;Algorithmen und Werkzeuge für Petrinetze;;25-Jan-2000
Vol-25;;Föderierte Datenbanken;;7-Dec-1999
Vol-24;;Enterprise-wide and Cross-enterprise Workflow Management: Concepts, Systems, Applications;;15-Oct-1999
Vol-23;;Intelligent Information Integration;;5-Jul-1999
Vol-22;;Description Logics 1999;;6-Jul-1999
Vol-21;;Knowledge Representation meets Databases 1999;;6-Jul-1999
Vol-20;;Bildverarbeitung für die Medizin 1999: Algorithmen - Systeme - Anwendungen;;18-May-1999
Vol-19;;Design and Management of Data Warehouses;;23-Jun-1999
Vol-18;;Ontologies and Problem-Solving Methods: Lessons Learned and Future Trends;;22-Jun-1999
Vol-17;;Cross-Organisational Workflow Management and Co-ordination;;29-Mar-1999
Vol-16;;Validation and Verification of Knowledge-Based Systems;;26-Mar-1999
Vol-15;;Integration von Mensch, Organisation und Technik: eine partielle Bilanz;;11-Jan-1999
Vol-14;;Building, Maintaining, and Using Organizational Memories;;19-Aug-1998
Vol-13;;Practical Aspects of Knowledge Management;;12-Nov-1998
Vol-12;;Bildverarbeitung für die Medizin 1998: Algorithmen - Systeme - Anwendungen;;4-Jun-1998
Vol-11;;Description Logics 1998;;29-May-1998
Vol-10;;Innovative Application Programming and Query Interfaces;;19-May-1998
Vol-9;;Modellierung '98;;30-Mar-1998
Vol-8;;Intelligent Access to Heterogeneous Information;;31-Aug-1997
Vol-7;;NIR'96;;25-Nov-1996
Vol-6;;Bildverarbeitung für die Medizin: Algorithmen, Systeme, Anwendungen;;1-Nov-1996
Vol-5;;Informationsserver für das Internet - Anforderungen, Konzepte, Methoden;;26-Sep-1996
Vol-4;;Knowledge representation meets databases 1996;;5-Jun-1996
Vol-3;;Requirements Engineering für Informationssysteme;;24-Mar-1996
Vol-2;;Reasoning about structured objects - knowledge representation meets databases 1995;;31-Jan-1996
Vol-1;;Reasoning about structured objects - knowledge representation meets databases 1994;;7-Apr-1995
